sexe	preusuel	annais	nombre
1	ANDRES	1960	10
1	ANDRES	1961	9
1	ANDRES	1962	15
1	ANDRES	1963	26
1	ANDRES	1964	21
1	ANDRES	1965	40
1	ANDRES	1966	27
1	ANDRES	1967	20
1	ANDRES	1968	21
1	ANDRES	1969	27
1	ANDRES	1970	23
1	ANDRES	1971	25
1	ANDRES	1972	28
1	ANDRES	1973	14
1	ANDRES	1974	18
1	ANDRES	1975	10
1	ANDRES	1976	7
1	ANDRES	1977	7
1	ANDRES	1978	10
1	ANDRES	1979	10
1	ANDRES	1980	6
1	ANDRES	1981	6
1	ANDRES	1982	6
1	ANDRES	1983	3
1	ANDRES	1984	3
1	ANDRES	1985	3
1	ANDRES	1986	3
1	ANDRES	1987	3
1	ANDRES	1988	9
1	ANDRES	1989	3
1	ANDRES	1990	6
1	ANDRES	1991	6
1	ANDRES	1992	6
1	ANDRES	1993	5
1	ANDRES	1994	6
1	ANDRES	1995	5
1	ANDRES	1997	4
1	ANDRES	1998	6
1	ANDRES	1999	4
1	ANDRES	2001	9
1	ANDRES	2002	4
1	ANDRES	2003	5
1	ANDRES	2004	9
1	ANDRES	2005	11
1	ANDRES	2006	9
1	ANDRES	2007	15
1	ANDRES	2008	15
1	ANDRES	2009	16
1	ANDRES	2010	21
1	ANDRES	2011	13
1	ANDRES	2012	8
1	ANDRES	2013	7
1	ANDRES	2014	6
1	ANDRES	2015	10
1	ANDRES	2016	12
1	ANDRES	2017	7
1	ANDRES	XXXX	56
1	ANDREUS	1955	4
1	ANDREUS	1970	3
1	ANDREUS	XXXX	18
1	ANDREW	1950	5
1	ANDREW	1952	5
1	ANDREW	1953	4
1	ANDREW	1954	4
1	ANDREW	1955	6
1	ANDREW	1956	5
1	ANDREW	1957	10
1	ANDREW	1958	3
1	ANDREW	1959	16
1	ANDREW	1960	11
1	ANDREW	1961	15
1	ANDREW	1962	16
1	ANDREW	1963	18
1	ANDREW	1964	18
1	ANDREW	1965	11
1	ANDREW	1966	12
1	ANDREW	1967	7
1	ANDREW	1968	8
1	ANDREW	1969	8
1	ANDREW	1970	5
1	ANDREW	1972	8
1	ANDREW	1973	11
1	ANDREW	1974	8
1	ANDREW	1975	12
1	ANDREW	1976	3
1	ANDREW	1977	7
1	ANDREW	1978	9
1	ANDREW	1979	8
1	ANDREW	1980	8
1	ANDREW	1981	20
1	ANDREW	1982	18
1	ANDREW	1983	20
1	ANDREW	1984	19
1	ANDREW	1985	25
1	ANDREW	1986	34
1	ANDREW	1987	46
1	ANDREW	1988	56
1	ANDREW	1989	49
1	ANDREW	1990	65
1	ANDREW	1991	78
1	ANDREW	1992	89
1	ANDREW	1993	86
1	ANDREW	1994	67
1	ANDREW	1995	81
1	ANDREW	1996	88
1	ANDREW	1997	113
1	ANDREW	1998	123
1	ANDREW	1999	109
1	ANDREW	2000	105
1	ANDREW	2001	101
1	ANDREW	2002	110
1	ANDREW	2003	97
1	ANDREW	2004	90
1	ANDREW	2005	91
1	ANDREW	2006	107
1	ANDREW	2007	100
1	ANDREW	2008	100
1	ANDREW	2009	108
1	ANDREW	2010	93
1	ANDREW	2011	90
1	ANDREW	2012	118
1	ANDREW	2013	103
1	ANDREW	2014	133
1	ANDREW	2015	138
1	ANDREW	2016	98
1	ANDREW	2017	114
1	ANDREW	XXXX	8
1	ANDREWS	1981	3
1	ANDREWS	1998	3
1	ANDREWS	2014	3
1	ANDREWS	XXXX	41
1	ANDREY	2001	3
1	ANDREY	2008	3
1	ANDREY	2010	3
1	ANDREY	2011	4
1	ANDREY	2012	4
1	ANDREY	2014	6
1	ANDREY	2015	5
1	ANDREY	2016	4
1	ANDREY	2017	3
1	ANDREY	XXXX	15
1	ANDREÏ	2010	3
1	ANDREÏ	2011	4
1	ANDREÏ	2012	5
1	ANDREÏ	2013	11
1	ANDREÏ	2014	5
1	ANDREÏ	2015	8
1	ANDREÏ	2016	7
1	ANDREÏ	2017	6
1	ANDREÏ	XXXX	10
1	ANDRIA	1989	3
1	ANDRIA	1990	3
1	ANDRIA	1993	3
1	ANDRIA	1995	3
1	ANDRIA	1997	4
1	ANDRIA	1999	3
1	ANDRIA	2001	3
1	ANDRIA	2002	4
1	ANDRIA	2003	5
1	ANDRIA	2004	10
1	ANDRIA	2005	4
1	ANDRIA	2006	7
1	ANDRIA	2007	8
1	ANDRIA	2008	12
1	ANDRIA	2009	16
1	ANDRIA	2010	17
1	ANDRIA	2011	17
1	ANDRIA	2012	20
1	ANDRIA	2013	21
1	ANDRIA	2014	34
1	ANDRIA	2015	23
1	ANDRIA	2016	32
1	ANDRIA	2017	36
1	ANDRIA	XXXX	26
1	ANDRIAN	2011	4
1	ANDRIAN	2013	4
1	ANDRIAN	XXXX	25
1	ANDRIANO	1978	3
1	ANDRIANO	2006	3
1	ANDRIANO	2013	6
1	ANDRIANO	2017	3
1	ANDRIANO	XXXX	20
1	ANDRIC	1979	6
1	ANDRIC	1980	5
1	ANDRIC	1982	3
1	ANDRIC	1986	5
1	ANDRIC	1992	3
1	ANDRIC	1999	3
1	ANDRIC	XXXX	26
1	ANDRICK	1993	4
1	ANDRICK	1995	3
1	ANDRICK	2007	3
1	ANDRICK	XXXX	30
1	ANDRIEN	1910	3
1	ANDRIEN	1915	4
1	ANDRIEN	XXXX	23
1	ANDRIJA	1974	3
1	ANDRIJA	2000	3
1	ANDRIJA	2001	3
1	ANDRIJA	2015	3
1	ANDRIJA	2017	4
1	ANDRIJA	XXXX	31
1	ANDRIS	1999	3
1	ANDRIS	XXXX	20
1	ANDRO	1991	3
1	ANDRO	2008	3
1	ANDRO	2010	4
1	ANDRO	2014	4
1	ANDRO	2017	3
1	ANDRO	XXXX	29
1	ANDROU	2013	3
1	ANDROU	XXXX	20
1	ANDRY	1968	3
1	ANDRY	1970	3
1	ANDRY	1971	3
1	ANDRY	1974	3
1	ANDRY	1977	6
1	ANDRY	1978	4
1	ANDRY	1979	3
1	ANDRY	1980	7
1	ANDRY	1982	4
1	ANDRY	1983	4
1	ANDRY	1984	7
1	ANDRY	1985	11
1	ANDRY	1986	9
1	ANDRY	1987	5
1	ANDRY	1988	6
1	ANDRY	1989	4
1	ANDRY	1990	5
1	ANDRY	1991	6
1	ANDRY	1992	6
1	ANDRY	1993	9
1	ANDRY	1994	10
1	ANDRY	1995	5
1	ANDRY	1996	8
1	ANDRY	1997	5
1	ANDRY	1998	9
1	ANDRY	1999	7
1	ANDRY	2000	6
1	ANDRY	2001	6
1	ANDRY	2002	8
1	ANDRY	2003	8
1	ANDRY	2004	10
1	ANDRY	2005	6
1	ANDRY	2006	12
1	ANDRY	2008	7
1	ANDRY	2009	6
1	ANDRY	2010	6
1	ANDRY	2011	9
1	ANDRY	2012	6
1	ANDRY	2013	11
1	ANDRY	2014	4
1	ANDRY	2015	5
1	ANDRY	2016	4
1	ANDRY	2017	5
1	ANDRY	XXXX	18
1	ANDRZEJ	1983	3
1	ANDRZEJ	XXXX	26
1	ANDRÈS	2010	6
1	ANDRÈS	2011	5
1	ANDRÈS	2012	8
1	ANDRÈS	2013	19
1	ANDRÈS	2014	14
1	ANDRÈS	2015	10
1	ANDRÈS	2016	20
1	ANDRÈS	2017	15
1	ANDRÈS	XXXX	6
1	ANDRÉ	1900	5532
1	ANDRÉ	1901	6273
1	ANDRÉ	1902	6343
1	ANDRÉ	1903	7495
1	ANDRÉ	1904	7974
1	ANDRÉ	1905	8438
1	ANDRÉ	1906	9043
1	ANDRÉ	1907	9387
1	ANDRÉ	1908	10478
1	ANDRÉ	1909	11027
1	ANDRÉ	1910	11764
1	ANDRÉ	1911	11976
1	ANDRÉ	1912	12895
1	ANDRÉ	1913	12840
1	ANDRÉ	1914	12573
1	ANDRÉ	1915	7669
1	ANDRÉ	1916	6697
1	ANDRÉ	1917	7833
1	ANDRÉ	1918	9225
1	ANDRÉ	1919	10382
1	ANDRÉ	1920	18303
1	ANDRÉ	1921	18123
1	ANDRÉ	1922	17448
1	ANDRÉ	1923	17390
1	ANDRÉ	1924	16991
1	ANDRÉ	1925	17615
1	ANDRÉ	1926	17519
1	ANDRÉ	1927	17380
1	ANDRÉ	1928	17753
1	ANDRÉ	1929	17317
1	ANDRÉ	1930	17076
1	ANDRÉ	1931	17125
1	ANDRÉ	1932	16972
1	ANDRÉ	1933	15812
1	ANDRÉ	1934	15462
1	ANDRÉ	1935	13991
1	ANDRÉ	1936	13213
1	ANDRÉ	1937	12647
1	ANDRÉ	1938	12041
1	ANDRÉ	1939	11351
1	ANDRÉ	1940	10065
1	ANDRÉ	1941	9111
1	ANDRÉ	1942	9791
1	ANDRÉ	1943	10235
1	ANDRÉ	1944	9779
1	ANDRÉ	1945	9355
1	ANDRÉ	1946	13212
1	ANDRÉ	1947	12026
1	ANDRÉ	1948	11499
1	ANDRÉ	1949	10754
1	ANDRÉ	1950	9663
1	ANDRÉ	1951	8826
1	ANDRÉ	1952	7424
1	ANDRÉ	1953	6803
1	ANDRÉ	1954	6247
1	ANDRÉ	1955	5735
1	ANDRÉ	1956	5264
1	ANDRÉ	1957	4866
1	ANDRÉ	1958	4232
1	ANDRÉ	1959	3910
1	ANDRÉ	1960	4007
1	ANDRÉ	1961	3781
1	ANDRÉ	1962	3158
1	ANDRÉ	1963	2821
1	ANDRÉ	1964	2574
1	ANDRÉ	1965	2165
1	ANDRÉ	1966	1794
1	ANDRÉ	1967	1559
1	ANDRÉ	1968	1397
1	ANDRÉ	1969	1212
1	ANDRÉ	1970	991
1	ANDRÉ	1971	907
1	ANDRÉ	1972	720
1	ANDRÉ	1973	595
1	ANDRÉ	1974	473
1	ANDRÉ	1975	370
1	ANDRÉ	1976	316
1	ANDRÉ	1977	310
1	ANDRÉ	1978	292
1	ANDRÉ	1979	304
1	ANDRÉ	1980	350
1	ANDRÉ	1981	333
1	ANDRÉ	1982	290
1	ANDRÉ	1983	247
1	ANDRÉ	1984	280
1	ANDRÉ	1985	243
1	ANDRÉ	1986	244
1	ANDRÉ	1987	225
1	ANDRÉ	1988	238
1	ANDRÉ	1989	177
1	ANDRÉ	1990	192
1	ANDRÉ	1991	165
1	ANDRÉ	1992	164
1	ANDRÉ	1993	182
1	ANDRÉ	1994	190
1	ANDRÉ	1995	181
1	ANDRÉ	1996	149
1	ANDRÉ	1997	148
1	ANDRÉ	1998	164
1	ANDRÉ	1999	139
1	ANDRÉ	2000	146
1	ANDRÉ	2001	133
1	ANDRÉ	2002	143
1	ANDRÉ	2003	100
1	ANDRÉ	2004	111
1	ANDRÉ	2005	119
1	ANDRÉ	2006	94
1	ANDRÉ	2007	104
1	ANDRÉ	2008	79
1	ANDRÉ	2009	84
1	ANDRÉ	2010	44
1	ANDRÉ	2011	46
1	ANDRÉ	2012	77
1	ANDRÉ	2013	101
1	ANDRÉ	2014	70
1	ANDRÉ	2015	81
1	ANDRÉ	2016	93
1	ANDRÉ	2017	104
1	ANDRÉ-CLAUDE	1948	3
1	ANDRÉ-CLAUDE	XXXX	24
1	ANDRÉ-FRANÇOIS	1962	3
1	ANDRÉ-FRANÇOIS	XXXX	22
1	ANDRÉ-JEAN	1947	3
1	ANDRÉ-JEAN	1948	5
1	ANDRÉ-JEAN	1953	3
1	ANDRÉ-JEAN	1957	4
1	ANDRÉ-JEAN	1960	3
1	ANDRÉ-JEAN	1966	3
1	ANDRÉ-JEAN	1986	3
1	ANDRÉ-JEAN	XXXX	29
1	ANDRÉ-LOUIS	1949	3
1	ANDRÉ-LOUIS	2002	3
1	ANDRÉ-LOUIS	XXXX	34
1	ANDRÉ-LUC	1964	3
1	ANDRÉ-LUC	1966	3
1	ANDRÉ-LUC	XXXX	21
1	ANDRÉ-MARC	1956	3
1	ANDRÉ-MARC	1957	3
1	ANDRÉ-MARC	XXXX	20
1	ANDRÉ-MARIE	1949	5
1	ANDRÉ-MARIE	1950	8
1	ANDRÉ-MARIE	1951	3
1	ANDRÉ-MARIE	1953	5
1	ANDRÉ-MARIE	1954	11
1	ANDRÉ-MARIE	1955	8
1	ANDRÉ-MARIE	1956	4
1	ANDRÉ-MARIE	1957	3
1	ANDRÉ-MARIE	1958	5
1	ANDRÉ-MARIE	1959	5
1	ANDRÉ-MARIE	1960	8
1	ANDRÉ-MARIE	1961	3
1	ANDRÉ-MARIE	1963	4
1	ANDRÉ-MARIE	1966	4
1	ANDRÉ-MARIE	1969	4
1	ANDRÉ-MARIE	1970	3
1	ANDRÉ-MARIE	1999	3
1	ANDRÉ-MARIE	XXXX	29
1	ANDRÉ-MICHEL	1949	3
1	ANDRÉ-MICHEL	XXXX	35
1	ANDRÉ-PAUL	1963	3
1	ANDRÉ-PAUL	XXXX	21
1	ANDRÉ-PHILIPPE	XXXX	28
1	ANDRÉ-PIERRE	1947	6
1	ANDRÉ-PIERRE	1948	3
1	ANDRÉ-PIERRE	1949	4
1	ANDRÉ-PIERRE	1950	3
1	ANDRÉ-PIERRE	1951	8
1	ANDRÉ-PIERRE	1952	3
1	ANDRÉ-PIERRE	1953	4
1	ANDRÉ-PIERRE	1954	10
1	ANDRÉ-PIERRE	1955	7
1	ANDRÉ-PIERRE	1956	5
1	ANDRÉ-PIERRE	1957	4
1	ANDRÉ-PIERRE	1958	5
1	ANDRÉ-PIERRE	1959	4
1	ANDRÉ-PIERRE	1960	4
1	ANDRÉ-PIERRE	1961	4
1	ANDRÉ-PIERRE	1962	6
1	ANDRÉ-PIERRE	1963	5
1	ANDRÉ-PIERRE	1964	6
1	ANDRÉ-PIERRE	1965	7
1	ANDRÉ-PIERRE	1966	6
1	ANDRÉ-PIERRE	1968	4
1	ANDRÉ-PIERRE	1970	6
1	ANDRÉ-PIERRE	1975	4
1	ANDRÉ-PIERRE	1985	3
1	ANDRÉ-PIERRE	1988	4
1	ANDRÉ-PIERRE	1996	3
1	ANDRÉ-PIERRE	2013	3
1	ANDRÉ-PIERRE	XXXX	39
1	ANDRÉ-YVES	1981	3
1	ANDRÉ-YVES	XXXX	18
1	ANDRÉA	1903	3
1	ANDRÉA	1904	4
1	ANDRÉA	1907	3
1	ANDRÉA	1908	4
1	ANDRÉA	1909	5
1	ANDRÉA	1911	6
1	ANDRÉA	1914	4
1	ANDRÉA	1916	3
1	ANDRÉA	1923	4
1	ANDRÉA	1926	3
1	ANDRÉA	1928	3
1	ANDRÉA	1930	5
1	ANDRÉA	1931	3
1	ANDRÉA	1932	3
1	ANDRÉA	1953	4
1	ANDRÉA	1954	3
1	ANDRÉA	1956	3
1	ANDRÉA	1957	4
1	ANDRÉA	1958	6
1	ANDRÉA	1959	9
1	ANDRÉA	1960	6
1	ANDRÉA	1961	8
1	ANDRÉA	1962	6
1	ANDRÉA	1963	7
1	ANDRÉA	1964	8
1	ANDRÉA	1965	14
1	ANDRÉA	1966	5
1	ANDRÉA	1967	14
1	ANDRÉA	1968	14
1	ANDRÉA	1969	6
1	ANDRÉA	1971	8
1	ANDRÉA	1972	6
1	ANDRÉA	1973	9
1	ANDRÉA	1974	7
1	ANDRÉA	1975	4
1	ANDRÉA	1976	11
1	ANDRÉA	1977	5
1	ANDRÉA	1978	5
1	ANDRÉA	1979	4
1	ANDRÉA	1980	4
1	ANDRÉA	1981	5
1	ANDRÉA	1982	3
1	ANDRÉA	1983	5
1	ANDRÉA	1984	16
1	ANDRÉA	1985	28
1	ANDRÉA	1986	35
1	ANDRÉA	1987	49
1	ANDRÉA	1988	54
1	ANDRÉA	1989	72
1	ANDRÉA	1990	59
1	ANDRÉA	1991	130
1	ANDRÉA	1992	105
1	ANDRÉA	1993	117
1	ANDRÉA	1994	138
1	ANDRÉA	1995	102
1	ANDRÉA	1996	95
1	ANDRÉA	1997	148
1	ANDRÉA	1998	221
1	ANDRÉA	1999	177
1	ANDRÉA	2000	153
1	ANDRÉA	2001	145
1	ANDRÉA	2002	150
1	ANDRÉA	2003	205
1	ANDRÉA	2004	224
1	ANDRÉA	2005	309
1	ANDRÉA	2006	327
1	ANDRÉA	2007	338
1	ANDRÉA	2008	371
1	ANDRÉA	2009	336
1	ANDRÉA	2010	149
1	ANDRÉA	2011	51
1	ANDRÉA	2012	79
1	ANDRÉA	2013	128
1	ANDRÉA	2014	115
1	ANDRÉA	2015	122
1	ANDRÉA	2016	112
1	ANDRÉA	2017	133
1	ANDRÉA	XXXX	50
1	ANDRÉAS	1976	3
1	ANDRÉAS	1989	5
1	ANDRÉAS	1990	5
1	ANDRÉAS	1991	3
1	ANDRÉAS	1992	4
1	ANDRÉAS	1993	4
1	ANDRÉAS	1994	4
1	ANDRÉAS	1995	7
1	ANDRÉAS	1996	18
1	ANDRÉAS	1997	22
1	ANDRÉAS	1998	24
1	ANDRÉAS	2010	26
1	ANDRÉAS	2011	61
1	ANDRÉAS	2012	75
1	ANDRÉAS	2013	89
1	ANDRÉAS	2014	80
1	ANDRÉAS	2015	66
1	ANDRÉAS	2016	91
1	ANDRÉAS	2017	94
1	ANDRÉAS	XXXX	29
1	ANDRÉE	1905	3
1	ANDRÉE	1907	5
1	ANDRÉE	1908	4
1	ANDRÉE	1909	4
1	ANDRÉE	1910	4
1	ANDRÉE	1911	4
1	ANDRÉE	1914	5
1	ANDRÉE	1917	6
1	ANDRÉE	1919	3
1	ANDRÉE	1920	3
1	ANDRÉE	1921	7
1	ANDRÉE	1922	4
1	ANDRÉE	1925	3
1	ANDRÉE	1926	6
1	ANDRÉE	1929	4
1	ANDRÉE	1930	5
1	ANDRÉE	1932	8
1	ANDRÉE	1934	5
1	ANDRÉE	1941	3
1	ANDRÉE	1942	5
1	ANDRÉE	1944	3
1	ANDRÉE	XXXX	30
1	ANDRÉS	2012	8
1	ANDRÉS	2013	7
1	ANDRÉS	2014	7
1	ANDRÉS	2015	12
1	ANDRÉS	2016	10
1	ANDRÉS	2017	14
1	ANDRÉS	XXXX	13
1	ANDY	1967	5
1	ANDY	1969	7
1	ANDY	1970	8
1	ANDY	1971	6
1	ANDY	1972	5
1	ANDY	1973	19
1	ANDY	1974	27
1	ANDY	1975	34
1	ANDY	1976	33
1	ANDY	1977	37
1	ANDY	1978	40
1	ANDY	1979	78
1	ANDY	1980	89
1	ANDY	1981	106
1	ANDY	1982	101
1	ANDY	1983	93
1	ANDY	1984	156
1	ANDY	1985	149
1	ANDY	1986	251
1	ANDY	1987	266
1	ANDY	1988	290
1	ANDY	1989	316
1	ANDY	1990	333
1	ANDY	1991	410
1	ANDY	1992	387
1	ANDY	1993	379
1	ANDY	1994	358
1	ANDY	1995	297
1	ANDY	1996	342
1	ANDY	1997	379
1	ANDY	1998	447
1	ANDY	1999	395
1	ANDY	2000	408
1	ANDY	2001	382
1	ANDY	2002	396
1	ANDY	2003	414
1	ANDY	2004	347
1	ANDY	2005	388
1	ANDY	2006	356
1	ANDY	2007	339
1	ANDY	2008	341
1	ANDY	2009	380
1	ANDY	2010	298
1	ANDY	2011	328
1	ANDY	2012	321
1	ANDY	2013	288
1	ANDY	2014	216
1	ANDY	2015	201
1	ANDY	2016	198
1	ANDY	2017	172
1	ANDY	XXXX	26
1	ANDÉOL	2011	4
1	ANDÉOL	2012	7
1	ANDÉOL	2013	14
1	ANDÉOL	2014	8
1	ANDÉOL	2015	7
1	ANDÉOL	2016	9
1	ANDÉOL	2017	3
1	ANDÉOL	XXXX	19
1	ANEL	1997	4
1	ANEL	2004	6
1	ANEL	2005	7
1	ANEL	2006	3
1	ANEL	2007	7
1	ANEL	2009	4
1	ANEL	2010	4
1	ANEL	2013	4
1	ANEL	2014	8
1	ANEL	2015	5
1	ANEL	2017	3
1	ANEL	XXXX	27
1	ANELKA	2005	4
1	ANELKA	2006	4
1	ANELKA	2010	3
1	ANELKA	XXXX	12
1	ANELOR	1907	3
1	ANELOR	1908	3
1	ANELOR	1918	3
1	ANELOR	XXXX	18
1	ANES	1982	4
1	ANES	1983	4
1	ANES	1986	3
1	ANES	1988	3
1	ANES	1991	6
1	ANES	1992	3
1	ANES	1993	5
1	ANES	1994	6
1	ANES	1995	7
1	ANES	1996	6
1	ANES	1997	10
1	ANES	1998	7
1	ANES	1999	20
1	ANES	2000	18
1	ANES	2001	16
1	ANES	2002	19
1	ANES	2003	31
1	ANES	2004	47
1	ANES	2005	45
1	ANES	2006	59
1	ANES	2007	62
1	ANES	2008	61
1	ANES	2009	54
1	ANES	2010	64
1	ANES	2011	48
1	ANES	2012	50
1	ANES	2013	55
1	ANES	2014	80
1	ANES	2015	77
1	ANES	2016	93
1	ANES	2017	106
1	ANES	XXXX	12
1	ANESS	1988	3
1	ANESS	1993	3
1	ANESS	1995	5
1	ANESS	1997	3
1	ANESS	2000	6
1	ANESS	2001	8
1	ANESS	2002	10
1	ANESS	2003	8
1	ANESS	2004	15
1	ANESS	2005	6
1	ANESS	2006	18
1	ANESS	2007	11
1	ANESS	2008	13
1	ANESS	2009	12
1	ANESS	2010	23
1	ANESS	2011	22
1	ANESS	2012	20
1	ANESS	2013	15
1	ANESS	2014	21
1	ANESS	2015	23
1	ANESS	2016	25
1	ANESS	2017	21
1	ANESS	XXXX	18
1	ANESSE	2012	3
1	ANESSE	XXXX	28
1	ANFANE	2009	3
1	ANFANE	2011	4
1	ANFANE	XXXX	20
1	ANGE	1900	176
1	ANGE	1901	197
1	ANGE	1902	179
1	ANGE	1903	196
1	ANGE	1904	201
1	ANGE	1905	228
1	ANGE	1906	210
1	ANGE	1907	219
1	ANGE	1908	229
1	ANGE	1909	231
1	ANGE	1910	262
1	ANGE	1911	246
1	ANGE	1912	237
1	ANGE	1913	220
1	ANGE	1914	263
1	ANGE	1915	163
1	ANGE	1916	155
1	ANGE	1917	162
1	ANGE	1918	172
1	ANGE	1919	164
1	ANGE	1920	314
1	ANGE	1921	269
1	ANGE	1922	239
1	ANGE	1923	256
1	ANGE	1924	245
1	ANGE	1925	243
1	ANGE	1926	214
1	ANGE	1927	218
1	ANGE	1928	222
1	ANGE	1929	203
1	ANGE	1930	209
1	ANGE	1931	223
1	ANGE	1932	205
1	ANGE	1933	219
1	ANGE	1934	222
1	ANGE	1935	173
1	ANGE	1936	199
1	ANGE	1937	182
1	ANGE	1938	154
1	ANGE	1939	143
1	ANGE	1940	148
1	ANGE	1941	120
1	ANGE	1942	122
1	ANGE	1943	149
1	ANGE	1944	120
1	ANGE	1945	112
1	ANGE	1946	159
1	ANGE	1947	157
1	ANGE	1948	178
1	ANGE	1949	145
1	ANGE	1950	158
1	ANGE	1951	152
1	ANGE	1952	148
1	ANGE	1953	126
1	ANGE	1954	132
1	ANGE	1955	111
1	ANGE	1956	106
1	ANGE	1957	140
1	ANGE	1958	136
1	ANGE	1959	135
1	ANGE	1960	133
1	ANGE	1961	110
1	ANGE	1962	122
1	ANGE	1963	104
1	ANGE	1964	96
1	ANGE	1965	91
1	ANGE	1966	80
1	ANGE	1967	79
1	ANGE	1968	57
1	ANGE	1969	66
1	ANGE	1970	56
1	ANGE	1971	67
1	ANGE	1972	49
1	ANGE	1973	48
1	ANGE	1974	50
1	ANGE	1975	37
1	ANGE	1976	37
1	ANGE	1977	35
1	ANGE	1978	44
1	ANGE	1979	36
1	ANGE	1980	39
1	ANGE	1981	51
1	ANGE	1982	43
1	ANGE	1983	53
1	ANGE	1984	53
1	ANGE	1985	43
1	ANGE	1986	49
1	ANGE	1987	63
1	ANGE	1988	60
1	ANGE	1989	46
1	ANGE	1990	56
1	ANGE	1991	60
1	ANGE	1992	72
1	ANGE	1993	45
1	ANGE	1994	46
1	ANGE	1995	66
1	ANGE	1996	61
1	ANGE	1997	62
1	ANGE	1998	79
1	ANGE	1999	74
1	ANGE	2000	116
1	ANGE	2001	108
1	ANGE	2002	137
1	ANGE	2003	150
1	ANGE	2004	161
1	ANGE	2005	186
1	ANGE	2006	234
1	ANGE	2007	291
1	ANGE	2008	258
1	ANGE	2009	256
1	ANGE	2010	292
1	ANGE	2011	259
1	ANGE	2012	249
1	ANGE	2013	274
1	ANGE	2014	255
1	ANGE	2015	249
1	ANGE	2016	268
1	ANGE	2017	239
1	ANGE-BAPTISTE	2011	3
1	ANGE-BAPTISTE	2017	3
1	ANGE-BAPTISTE	XXXX	18
1	ANGE-EMMANUEL	2007	3
1	ANGE-EMMANUEL	2014	4
1	ANGE-EMMANUEL	2016	3
1	ANGE-EMMANUEL	2017	3
1	ANGE-EMMANUEL	XXXX	16
1	ANGE-FRANÇOIS	1983	3
1	ANGE-FRANÇOIS	1989	3
1	ANGE-FRANÇOIS	1994	3
1	ANGE-FRANÇOIS	1996	3
1	ANGE-FRANÇOIS	1997	3
1	ANGE-FRANÇOIS	1999	3
1	ANGE-FRANÇOIS	2003	3
1	ANGE-FRANÇOIS	2011	3
1	ANGE-FRANÇOIS	XXXX	43
1	ANGE-GABRIEL	2015	3
1	ANGE-GABRIEL	XXXX	18
1	ANGE-LOUIS	2015	3
1	ANGE-LOUIS	XXXX	22
1	ANGE-MARIE	1900	3
1	ANGE-MARIE	1920	3
1	ANGE-MARIE	1931	3
1	ANGE-MARIE	1942	3
1	ANGE-MARIE	1947	6
1	ANGE-MARIE	1948	3
1	ANGE-MARIE	1949	7
1	ANGE-MARIE	1951	3
1	ANGE-MARIE	1952	3
1	ANGE-MARIE	1955	4
1	ANGE-MARIE	1958	4
1	ANGE-MARIE	1959	3
1	ANGE-MARIE	1960	7
1	ANGE-MARIE	1963	5
1	ANGE-MARIE	1964	4
1	ANGE-MARIE	1966	3
1	ANGE-MARIE	1967	4
1	ANGE-MARIE	1968	3
1	ANGE-MARIE	1969	3
1	ANGE-MARIE	1971	3
1	ANGE-MARIE	1972	4
1	ANGE-MARIE	1974	4
1	ANGE-MARIE	1976	4
1	ANGE-MARIE	1977	3
1	ANGE-MARIE	1978	4
1	ANGE-MARIE	1979	3
1	ANGE-MARIE	1980	3
1	ANGE-MARIE	1981	5
1	ANGE-MARIE	1983	3
1	ANGE-MARIE	1986	5
1	ANGE-MARIE	1988	3
1	ANGE-MARIE	1989	6
1	ANGE-MARIE	1990	5
1	ANGE-MARIE	1992	3
1	ANGE-MARIE	1993	3
1	ANGE-MARIE	1994	4
1	ANGE-MARIE	1997	4
1	ANGE-MARIE	1998	5
1	ANGE-MARIE	2000	7
1	ANGE-MARIE	2001	5
1	ANGE-MARIE	2002	6
1	ANGE-MARIE	2003	10
1	ANGE-MARIE	2004	6
1	ANGE-MARIE	2005	4
1	ANGE-MARIE	2006	5
1	ANGE-MARIE	2007	11
1	ANGE-MARIE	2008	6
1	ANGE-MARIE	2009	6
1	ANGE-MARIE	2010	8
1	ANGE-MARIE	2011	12
1	ANGE-MARIE	2012	13
1	ANGE-MARIE	2013	5
1	ANGE-MARIE	2014	6
1	ANGE-MARIE	2015	4
1	ANGE-MARIE	2016	11
1	ANGE-MARIE	2017	3
1	ANGE-MARIE	XXXX	51
1	ANGE-MATHIEU	2005	4
1	ANGE-MATHIEU	XXXX	26
1	ANGE-MICHEL	2014	4
1	ANGE-MICHEL	XXXX	27
1	ANGE-PAUL	XXXX	20
1	ANGE-PIERRE	2003	3
1	ANGE-PIERRE	2017	3
1	ANGE-PIERRE	XXXX	37
1	ANGE-TOUSSAINT	1996	3
1	ANGE-TOUSSAINT	2005	3
1	ANGE-TOUSSAINT	2014	3
1	ANGE-TOUSSAINT	XXXX	21
1	ANGEBERT	1951	3
1	ANGEBERT	1953	3
1	ANGEBERT	1956	3
1	ANGEBERT	1958	4
1	ANGEBERT	1959	3
1	ANGEBERT	1961	4
1	ANGEBERT	1962	4
1	ANGEBERT	1963	5
1	ANGEBERT	1965	3
1	ANGEBERT	1966	7
1	ANGEBERT	1968	7
1	ANGEBERT	1969	4
1	ANGEBERT	1970	3
1	ANGEBERT	1971	3
1	ANGEBERT	XXXX	28
1	ANGEL	1900	19
1	ANGEL	1901	18
1	ANGEL	1902	22
1	ANGEL	1903	22
